ANO,GRANDE REGIÃO,UF,PRODUTO,CÓDIGO IBGE,MUNICÍPIO,VENDAS
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928307,SANTANOPOLIS,399000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928406,SANTA RITA DE CASSIA,2374000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928505,SANTA TERESINHA,466500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928604,SANTO AMARO,3018570
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928703,SANTO ANTONIO DE JESUS,24170000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928802,SANTO ESTEVAO,53073500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928901,SAO DESIDERIO,44350000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2928950,SAO DOMINGOS,816500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929008,SAO FELIX,331000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929057,SAO FELIX DO CORIBE,3200000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929107,SAO FELIPE,1140000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929206,SAO FRANCISCO DO CONDE,1469000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929255,SAO GABRIEL,685000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929305,SAO GONCALO DOS CAMPOS,7898000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929354,SAO JOSE DA VITORIA,1342000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929370,SAO JOSE DO JACUIPE,2808000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929404,SAO MIGUEL DAS MATAS,649000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929503,SAO SEBASTIAO DO PASSE,42366500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929602,SAPEACU,2115000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929701,SATIRO DIAS,749000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929750,SAUBARA,91000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929800,SAUDE,535000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2929909,SEABRA,23973000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930006,SEBASTIAO LARANJEIRAS,718000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930105,SENHOR DO BONFIM,7260000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930154,SERRA DO RAMALHO,2388000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930204,SENTO SE,4899500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930303,SERRA DOURADA,940300
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930402,SERRA PRETA,1927000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930501,SERRINHA,10658000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930600,SERROLANDIA,831000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930709,SIMOES FILHO,34039219
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930758,SITIO DO MATO,190000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930766,SITIO DO QUINTO,671242
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930774,SOBRADINHO,2138500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930808,SOUTO SOARES,1412200
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2930907,TABOCAS DO BREJO VELHO,938800
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931004,TANHACU,2022000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931053,TANQUE NOVO,4537000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931103,TANQUINHO,600000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931202,TAPEROA,764000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931301,TAPIRAMUTA,512000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931350,TEIXEIRA DE FREITAS,43454900
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931400,TEODORO SAMPAIO,5662000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931509,TEOFILANDIA,2014500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931608,TEOLANDIA,854000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931707,TERRA NOVA,302000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931806,TREMEDAL,744500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2931905,TUCANO,23351500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932002,UAUA,2404500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932101,UBAIRA,786000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932200,UBAITABA,1435000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932309,UBATA,1192000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932408,UIBAI,1055000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932457,UMBURANAS,3282000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932507,UNA,1354000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932606,URANDI,1062000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932705,URUCUCA,1736000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932804,UTINGA,1035900
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2932903,VALENCA,19819000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933000,VALENTE,1701000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933059,VARZEA DA ROCA,258000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933109,VARZEA DO POCO,563000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933158,VARZEA NOVA,2368500
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933174,VARZEDO,216000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933208,VERA CRUZ,4762000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933257,VEREDA,128000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933307,VITORIA DA CONQUISTA,94263947
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933406,WAGNER,330000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933455,WANDERLEY,1833000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933505,WENCESLAU GUIMARAES,1179000
2022,REGIÃO NORDESTE,BA,ÓLEO DIESEL,2933604,XIQUE-XIQUE,3748000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300101,ABAIARA,1377500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300150,ACARAPE,3249000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300200,ACARAU,9331870
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300309,ACOPIARA,2557000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300408,AIUABA,558000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300507,ALCANTARAS,280000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300606,ALTANEIRA,840000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300705,ALTO SANTO,1048000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300754,AMONTADA,2210000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300804,ANTONINA DO NORTE,901450
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2300903,APUIARES,476000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301000,AQUIRAZ,14915100
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301109,ARACATI,8184946
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301208,ARACOIABA,2027000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301257,ARARENDA,636000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301307,ARARIPE,909500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301406,ARATUBA,452000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301505,ARNEIROZ,815000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301604,ASSARE,1214000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301703,AURORA,754000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301802,BAIXIO,52000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301851,BANABUIU,1379000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301901,BARBALHA,8606500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2301950,BARREIRA,890000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302008,BARRO,9112000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302057,BARROQUINHA,689000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302107,BATURITE,1041000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302206,BEBERIBE,10371000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302305,BELA CRUZ,1050000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302404,BOA VIAGEM,3774000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302503,BREJO SANTO,3463000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302602,CAMOCIM,3250000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302701,CAMPOS SALES,1778000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302800,CANINDE,6615500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2302909,CAPISTRANO,628000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303006,CARIDADE,745000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303105,CARIRE,748000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303204,CARIRIACU,972500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303303,CARIUS,696000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303402,CARNAUBAL,503000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303501,CASCAVEL,3397100
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303600,CATARINA,478000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303659,CATUNDA,495000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303709,CAUCAIA,68455468
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303808,CEDRO,1049000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303907,CHAVAL,583000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303931,CHORO,441000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2303956,CHOROZINHO,5524500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304004,COREAU,3573000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304103,CRATEUS,6580000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304202,CRATO,14896000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304236,CROATA,839000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304251,CRUZ,4308000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304269,DEPUTADO IRAPUAN PINHEIRO,689000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304277,ERERE,407000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304285,EUSEBIO,103188296
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304301,FARIAS BRITO,940000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304350,FORQUILHA,2482000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304400,FORTALEZA,195903795
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304459,FORTIM,2129000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304509,FRECHEIRINHA,1222000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304608,GENERAL SAMPAIO,132200
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304657,GRACA,346000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304707,GRANJA,3399000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304806,GRANJEIRO,188000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304905,GROAIRAS,627000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2304954,GUAIUBA,370000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305001,GUARACIABA DO NORTE,2776000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305209,HIDROLANDIA,701000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305233,HORIZONTE,22762000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305266,IBARETAMA,627000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305308,IBIAPINA,1037000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305332,IBICUITINGA,880000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305357,ICAPUI,5614550
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305407,ICO,8873500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305506,IGUATU,13297000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305605,INDEPENDENCIA,1128000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305654,IPAPORANGA,616000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305704,IPAUMIRIM,3583000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305803,IPU,3213000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2305902,IPUEIRAS,2057000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306009,IRACEMA,643000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306108,IRAUCUBA,4555000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306207,ITAICABA,135000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306256,ITAITINGA,19411000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306306,ITAPAJE,14934700
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306405,ITAPIPOCA,7355000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306504,ITAPIUNA,185000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306553,ITAREMA,8394080
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306603,ITATIRA,841000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306702,JAGUARETAMA,1291000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306801,JAGUARIBARA,2455000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2306900,JAGUARIBE,3861000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307007,JAGUARUANA,2162000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307106,JARDIM,692000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307205,JATI,26839000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307254,JIJOCA DE JERICOACOARA,5134000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307304,JUAZEIRO DO NORTE,18381000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307403,JUCAS,3087000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307502,LAVRAS DA MANGABEIRA,3405500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307601,LIMOEIRO DO NORTE,6013000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307635,MADALENA,898000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307650,MARACANAU,64598500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307700,MARANGUAPE,6219534
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307809,MARCO,3660000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2307908,MARTINOPOLE,121000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308005,MASSAPE,2686000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308104,MAURITI,1921000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308203,MERUOCA,370000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308302,MILAGRES,6532000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308351,MILHA,846000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308377,MIRAIMA,290000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308401,MISSAO VELHA,2562000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308500,MOMBACA,2306500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308609,MONSENHOR TABOSA,842000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308708,MORADA NOVA,19134982
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308807,MORAUJO,441000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2308906,MORRINHOS,1371500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309003,MUCAMBO,643000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309102,MULUNGU,286200
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309201,NOVA OLINDA,1662000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309300,NOVA RUSSAS,1910000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309409,NOVO ORIENTE,2556000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309458,OCARA,1719000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309508,OROS,837000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309607,PACAJUS,2770000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309706,PACATUBA,8678500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309805,PACOTI,215000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2309904,PACUJA,219000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310001,PALHANO,336000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310100,PALMACIA,60000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310209,PARACURU,2073000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310258,PARAIPABA,1637000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310308,PARAMBU,2240000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310407,PARAMOTI,359000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310506,PEDRA BRANCA,2583000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310605,PENAFORTE,12347000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310704,PENTECOSTE,1191000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310803,PEREIRO,1586500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310852,PINDORETAMA,3165000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310902,PIQUET CARNEIRO,660000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2310951,PIRES FERREIRA,908000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311009,PORANGA,491000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311108,PORTEIRAS,430000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311207,POTENGI,349000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311231,POTIRETAMA,384000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311264,QUITERIANOPOLIS,1300000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311306,QUIXADA,8764000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311355,QUIXELO,1196000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311405,QUIXERAMOBIM,8414000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311504,QUIXERE,6429000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311603,REDENCAO,1305000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311702,RERIUTABA,2021000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311801,RUSSAS,21131500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311900,SABOEIRO,403000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2311959,SALITRE,907000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312007,SANTANA DO ACARAU,1058000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312106,SANTANA DO CARIRI,191000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312205,SANTA QUITERIA,2610000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312304,SAO BENEDITO,2383000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312403,SAO GONCALO DO AMARANTE,28255949
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312502,SAO JOAO DO JAGUARIBE,170000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312601,SAO LUIS DO CURU,1310000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312700,SENADOR POMPEU,1202000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312809,SENADOR SA,495000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2312908,SOBRAL,30595000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313005,SOLONOPOLE,1548500
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313104,TABULEIRO DO NORTE,28059000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313203,TAMBORIL,1457000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313252,TARRAFAS,60000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313302,TAUA,9273000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313351,TEJUCUOCA,384000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313401,TIANGUA,18640400
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313500,TRAIRI,4872000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313559,TURURU,514000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313609,UBAJARA,2903000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313708,UMARI,41000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313757,UMIRIM,755000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313807,URUBURETAMA,2989000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313906,URUOCA,1319000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2313955,VARJOTA,1311000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2314003,VARZEA ALEGRE,2051000
2022,REGIÃO NORDESTE,CE,ÓLEO DIESEL,2314102,VICOSA DO CEARA,3735000
2022,REGIÃO CENTRO-OESTE,DF,ÓLEO DIESEL,5300108,BRASILIA,401972572
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200102,AFONSO CLAUDIO,2623000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200136,AGUIA BRANCA,1431000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200169,AGUA DOCE DO NORTE,2218475
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200201,ALEGRE,5880900
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200300,ALFREDO CHAVES,1225000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200359,ALTO RIO NOVO,634000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200409,ANCHIETA,11994000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200508,APIACA,70000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200607,ARACRUZ,94299000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200706,ATILIO VIVACQUA,28064000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200805,BAIXO GUANDU,7984000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3200904,BARRA DE SAO FRANCISCO,8997000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201001,BOA ESPERANCA,2269000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201100,BOM JESUS DO NORTE,2984200
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201159,BREJETUBA,1557000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201209,CACHOEIRO DE ITAPEMIRIM,55216000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201308,CARIACICA,61933631
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201407,CASTELO,11959500
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201506,COLATINA,128434600
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201605,CONCEICAO DA BARRA,16406500
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201704,CONCEICAO DO CASTELO,4859000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201803,DIVINO DE SAO LOURENCO,484000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3201902,DOMINGOS MARTINS,26152000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202009,DORES DO RIO PRETO,1593000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202108,ECOPORANGA,2286000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202207,FUNDAO,2846000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202256,GOVERNADOR LINDENBERG,1278000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202306,GUACUI,4112000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202405,GUARAPARI,29382000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202454,IBATIBA,4598000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202504,IBIRACU,10550000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202553,IBITIRAMA,1550000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202603,ICONHA,12806700
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202652,IRUPI,5997500
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202702,ITAGUACU,1205000
2022,REGIÃO SUDESTE,ES,ÓLEO DIESEL,3202801,ITAPEMIRIM,9173000
